scenario,run,week,store_id,model_id,demand_units,sold_units,stockout_units,ending_inventory_units,revenue
normal,1,1,ST009,MD032,0,0,0,0,0.0
normal,1,1,ST009,MD033,0,0,0,0,0.0
normal,1,1,ST009,MD034,0,0,0,0,0.0
normal,1,1,ST009,MD035,3,2,1,0,64800.0
normal,1,1,ST009,MD036,0,0,0,0,0.0
normal,1,1,ST009,MD037,0,0,0,0,0.0
normal,1,1,ST009,MD038,2,1,1,0,39900.0
normal,1,1,ST009,MD039,0,0,0,0,0.0
normal,1,1,ST009,MD040,0,0,0,0,0.0
normal,1,1,ST009,MD041,0,0,0,0,0.0
normal,1,1,ST009,MD042,0,0,0,0,0.0
normal,1,1,ST009,MD043,0,0,0,0,0.0
normal,1,1,ST009,MD044,0,0,0,0,0.0
normal,1,1,ST009,MD045,0,0,0,0,0.0
normal,1,1,ST009,MD046,1,1,0,0,71500.0
normal,1,1,ST009,MD047,0,0,0,0,0.0
normal,1,1,ST009,MD048,1,0,1,0,0.0
normal,1,1,ST009,MD049,0,0,0,0,0.0
normal,1,1,ST009,MD050,1,0,1,0,0.0
normal,1,1,ST009,MD051,0,0,0,0,0.0
normal,1,1,ST009,MD052,1,1,0,0,96000.0
normal,1,1,ST009,MD053,0,0,0,0,0.0
normal,1,1,ST009,MD054,0,0,0,0,0.0
normal,1,1,ST009,MD055,0,0,0,0,0.0
normal,1,1,ST009,MD056,0,0,0,0,0.0
normal,1,1,ST009,MD057,0,0,0,0,0.0
normal,1,1,ST009,MD058,0,0,0,0,0.0
normal,1,1,ST009,MD059,0,0,0,0,0.0
normal,1,1,ST009,MD060,0,0,0,0,0.0
normal,1,1,ST010,MD001,0,0,0,0,0.0
normal,1,1,ST010,MD002,1,1,0,0,7900.0
normal,1,1,ST010,MD003,1,0,1,0,0.0
normal,1,1,ST010,MD004,0,0,0,0,0.0
normal,1,1,ST010,MD005,0,0,0,0,0.0
normal,1,1,ST010,MD006,2,1,1,0,13100.0
normal,1,1,ST010,MD007,1,0,1,0,0.0
normal,1,1,ST010,MD008,0,0,0,0,0.0
normal,1,1,ST010,MD009,0,0,0,0,0.0
normal,1,1,ST010,MD010,8,5,3,0,49000.0
normal,1,1,ST010,MD011,0,0,0,0,0.0
normal,1,1,ST010,MD012,8,5,3,0,45500.0
normal,1,1,ST010,MD013,0,0,0,0,0.0
normal,1,1,ST010,MD014,0,0,0,0,0.0
normal,1,1,ST010,MD015,0,0,0,0,0.0
normal,1,1,ST010,MD016,8,6,2,0,139800.0
normal,1,1,ST010,MD017,1,0,1,0,0.0
normal,1,1,ST010,MD018,0,0,0,0,0.0
normal,1,1,ST010,MD019,1,1,0,0,25600.0
normal,1,1,ST010,MD020,0,0,0,0,0.0
normal,1,1,ST010,MD021,1,1,0,0,25200.0
normal,1,1,ST010,MD022,0,0,0,0,0.0
normal,1,1,ST010,MD023,0,0,0,0,0.0
normal,1,1,ST010,MD024,1,1,0,0,16600.0
normal,1,1,ST010,MD025,0,0,0,0,0.0
normal,1,1,ST010,MD026,0,0,0,0,0.0
normal,1,1,ST010,MD027,2,1,1,0,46300.0
normal,1,1,ST010,MD028,0,0,0,0,0.0
normal,1,1,ST010,MD029,0,0,0,0,0.0
normal,1,1,ST010,MD030,1,0,1,0,0.0
normal,1,1,ST010,MD031,0,0,0,0,0.0
normal,1,1,ST010,MD032,1,0,1,0,0.0
normal,1,1,ST010,MD033,0,0,0,0,0.0
normal,1,1,ST010,MD034,0,0,0,0,0.0
normal,1,1,ST010,MD035,1,0,1,0,0.0
normal,1,1,ST010,MD036,0,0,0,0,0.0
normal,1,1,ST010,MD037,0,0,0,0,0.0
normal,1,1,ST010,MD038,1,0,1,0,0.0
normal,1,1,ST010,MD039,0,0,0,0,0.0
normal,1,1,ST010,MD040,0,0,0,0,0.0
normal,1,1,ST010,MD041,0,0,0,0,0.0
normal,1,1,ST010,MD042,0,0,0,0,0.0
normal,1,1,ST010,MD043,0,0,0,0,0.0
normal,1,1,ST010,MD044,1,0,1,0,0.0
normal,1,1,ST010,MD045,0,0,0,0,0.0
normal,1,1,ST010,MD046,1,0,1,0,0.0
normal,1,1,ST010,MD047,0,0,0,0,0.0
normal,1,1,ST010,MD048,0,0,0,0,0.0
normal,1,1,ST010,MD049,0,0,0,0,0.0
normal,1,1,ST010,MD050,0,0,0,0,0.0
normal,1,1,ST010,MD051,0,0,0,0,0.0
normal,1,1,ST010,MD052,0,0,0,0,0.0
normal,1,1,ST010,MD053,0,0,0,0,0.0
normal,1,1,ST010,MD054,0,0,0,0,0.0
normal,1,1,ST010,MD055,0,0,0,0,0.0
normal,1,1,ST010,MD056,0,0,0,0,0.0
normal,1,1,ST010,MD057,0,0,0,0,0.0
normal,1,1,ST010,MD058,0,0,0,0,0.0
normal,1,1,ST010,MD059,0,0,0,0,0.0
normal,1,1,ST010,MD060,0,0,0,0,0.0
normal,1,1,ST011,MD001,0,0,0,0,0.0
normal,1,1,ST011,MD002,2,2,0,0,15800.0
normal,1,1,ST011,MD003,0,0,0,0,0.0
normal,1,1,ST011,MD004,0,0,0,0,0.0
normal,1,1,ST011,MD005,0,0,0,0,0.0
normal,1,1,ST011,MD006,1,1,0,0,13100.0
normal,1,1,ST011,MD007,0,0,0,0,0.0
normal,1,1,ST011,MD008,0,0,0,0,0.0
normal,1,1,ST011,MD009,0,0,0,0,0.0
normal,1,1,ST011,MD010,8,5,3,0,49000.0
normal,1,1,ST011,MD011,0,0,0,0,0.0
normal,1,1,ST011,MD012,5,4,1,0,36400.0
normal,1,1,ST011,MD013,0,0,0,0,0.0
normal,1,1,ST011,MD014,0,0,0,0,0.0
normal,1,1,ST011,MD015,1,0,1,0,0.0
normal,1,1,ST011,MD016,3,3,0,0,69900.0
normal,1,1,ST011,MD017,0,0,0,0,0.0
normal,1,1,ST011,MD018,0,0,0,0,0.0
normal,1,1,ST011,MD019,0,0,0,0,0.0
normal,1,1,ST011,MD020,0,0,0,0,0.0
normal,1,1,ST011,MD021,3,3,0,0,75600.0
normal,1,1,ST011,MD022,0,0,0,0,0.0
normal,1,1,ST011,MD023,0,0,0,0,0.0
normal,1,1,ST011,MD024,3,3,0,0,49800.0
normal,1,1,ST011,MD025,0,0,0,0,0.0
normal,1,1,ST011,MD026,0,0,0,0,0.0
normal,1,1,ST011,MD027,0,0,0,0,0.0
normal,1,1,ST011,MD028,0,0,0,0,0.0
normal,1,1,ST011,MD029,0,0,0,0,0.0
normal,1,1,ST011,MD030,1,1,0,0,27200.0
normal,1,1,ST011,MD031,0,0,0,0,0.0
normal,1,1,ST011,MD032,1,0,1,0,0.0
normal,1,1,ST011,MD033,0,0,0,0,0.0
normal,1,1,ST011,MD034,0,0,0,0,0.0
normal,1,1,ST011,MD035,0,0,0,0,0.0
normal,1,1,ST011,MD036,0,0,0,0,0.0
normal,1,1,ST011,MD037,0,0,0,0,0.0
normal,1,1,ST011,MD038,2,2,0,0,79800.0
normal,1,1,ST011,MD039,1,0,1,0,0.0
normal,1,1,ST011,MD040,0,0,0,0,0.0
normal,1,1,ST011,MD041,0,0,0,0,0.0
normal,1,1,ST011,MD042,0,0,0,0,0.0
normal,1,1,ST011,MD043,0,0,0,0,0.0
normal,1,1,ST011,MD044,0,0,0,0,0.0
normal,1,1,ST011,MD045,0,0,0,0,0.0
normal,1,1,ST011,MD046,0,0,0,0,0.0
normal,1,1,ST011,MD047,0,0,0,0,0.0
normal,1,1,ST011,MD048,0,0,0,0,0.0
normal,1,1,ST011,MD049,0,0,0,0,0.0
normal,1,1,ST011,MD050,0,0,0,0,0.0
normal,1,1,ST011,MD051,0,0,0,0,0.0
normal,1,1,ST011,MD052,0,0,0,0,0.0
normal,1,1,ST011,MD053,0,0,0,0,0.0
normal,1,1,ST011,MD054,0,0,0,0,0.0
normal,1,1,ST011,MD055,0,0,0,0,0.0
normal,1,1,ST011,MD056,0,0,0,0,0.0
normal,1,1,ST011,MD057,0,0,0,0,0.0
normal,1,1,ST011,MD058,0,0,0,0,0.0
normal,1,1,ST011,MD059,0,0,0,0,0.0
normal,1,1,ST011,MD060,0,0,0,0,0.0
normal,1,1,ST012,MD001,0,0,0,0,0.0
normal,1,1,ST012,MD002,0,0,0,0,0.0
normal,1,1,ST012,MD003,1,0,1,0,0.0
normal,1,1,ST012,MD004,0,0,0,0,0.0
normal,1,1,ST012,MD005,0,0,0,0,0.0
normal,1,1,ST012,MD006,1,1,0,0,13100.0
normal,1,1,ST012,MD007,0,0,0,0,0.0
normal,1,1,ST012,MD008,0,0,0,0,0.0
normal,1,1,ST012,MD009,0,0,0,0,0.0
normal,1,1,ST012,MD010,2,2,0,1,19600.0
normal,1,1,ST012,MD011,1,0,1,0,0.0
normal,1,1,ST012,MD012,7,5,2,0,45500.0
normal,1,1,ST012,MD013,0,0,0,0,0.0
normal,1,1,ST012,MD014,0,0,0,0,0.0
normal,1,1,ST012,MD015,0,0,0,0,0.0
normal,1,1,ST012,MD016,1,1,0,0,23300.0
normal,1,1,ST012,MD017,0,0,0,0,0.0
normal,1,1,ST012,MD018,0,0,0,0,0.0
normal,1,1,ST012,MD019,0,0,0,0,0.0
normal,1,1,ST012,MD020,0,0,0,0,0.0
normal,1,1,ST012,MD021,0,0,0,0,0.0
normal,1,1,ST012,MD022,0,0,0,0,0.0
normal,1,1,ST012,MD023,0,0,0,0,0.0
normal,1,1,ST012,MD024,0,0,0,0,0.0
normal,1,1,ST012,MD025,0,0,0,0,0.0
normal,1,1,ST012,MD026,0,0,0,0,0.0
normal,1,1,ST012,MD027,3,2,1,0,92600.0
normal,1,1,ST012,MD028,0,0,0,0,0.0
normal,1,1,ST012,MD029,0,0,0,0,0.0
normal,1,1,ST012,MD030,0,0,0,0,0.0
normal,1,1,ST012,MD031,0,0,0,0,0.0
normal,1,1,ST012,MD032,0,0,0,0,0.0
normal,1,1,ST012,MD033,0,0,0,0,0.0
normal,1,1,ST012,MD034,0,0,0,0,0.0
normal,1,1,ST012,MD035,0,0,0,0,0.0
normal,1,1,ST012,MD036,0,0,0,0,0.0
normal,1,1,ST012,MD037,0,0,0,0,0.0
normal,1,1,ST012,MD038,0,0,0,0,0.0
normal,1,1,ST012,MD039,0,0,0,0,0.0
normal,1,1,ST012,MD040,0,0,0,0,0.0
normal,1,1,ST012,MD041,0,0,0,0,0.0
normal,1,1,ST012,MD042,0,0,0,0,0.0
normal,1,1,ST012,MD043,0,0,0,0,0.0
normal,1,1,ST012,MD044,0,0,0,0,0.0
normal,1,1,ST012,MD045,0,0,0,0,0.0
normal,1,1,ST012,MD046,0,0,0,0,0.0
normal,1,1,ST012,MD047,0,0,0,0,0.0
normal,1,1,ST012,MD048,0,0,0,0,0.0
normal,1,1,ST012,MD049,0,0,0,0,0.0
normal,1,1,ST012,MD050,0,0,0,0,0.0
normal,1,1,ST012,MD051,0,0,0,0,0.0
normal,1,1,ST012,MD052,0,0,0,0,0.0
normal,1,1,ST012,MD053,0,0,0,0,0.0
normal,1,1,ST012,MD054,0,0,0,0,0.0
normal,1,1,ST012,MD055,0,0,0,0,0.0
normal,1,1,ST012,MD056,0,0,0,0,0.0
normal,1,1,ST012,MD057,0,0,0,0,0.0
normal,1,1,ST012,MD058,0,0,0,0,0.0
normal,1,1,ST012,MD059,0,0,0,0,0.0
normal,1,1,ST012,MD060,0,0,0,0,0.0
normal,1,1,ST013,MD001,1,1,0,0,7600.0
normal,1,1,ST013,MD002,2,2,0,0,15800.0
normal,1,1,ST013,MD003,0,0,0,0,0.0
normal,1,1,ST013,MD004,0,0,0,0,0.0
normal,1,1,ST013,MD005,0,0,0,0,0.0
normal,1,1,ST013,MD006,1,0,1,0,0.0
normal,1,1,ST013,MD007,0,0,0,0,0.0
normal,1,1,ST013,MD008,0,0,0,0,0.0
normal,1,1,ST013,MD009,0,0,0,0,0.0
normal,1,1,ST013,MD010,7,6,1,0,58800.0
normal,1,1,ST013,MD011,0,0,0,0,0.0
normal,1,1,ST013,MD012,6,4,2,0,36400.0
normal,1,1,ST013,MD013,0,0,0,0,0.0
normal,1,1,ST013,MD014,0,0,0,0,0.0
normal,1,1,ST013,MD015,0,0,0,0,0.0
normal,1,1,ST013,MD016,7,5,2,0,116500.0
normal,1,1,ST013,MD017,0,0,0,0,0.0
normal,1,1,ST013,MD018,0,0,0,0,0.0
normal,1,1,ST013,MD019,0,0,0,0,0.0
normal,1,1,ST013,MD020,1,1,0,0,19500.0
normal,1,1,ST013,MD021,4,3,1,0,75600.0
normal,1,1,ST013,MD022,0,0,0,0,0.0
normal,1,1,ST013,MD023,0,0,0,0,0.0
normal,1,1,ST013,MD024,0,0,0,0,0.0
normal,1,1,ST013,MD025,0,0,0,0,0.0
normal,1,1,ST013,MD026,0,0,0,0,0.0
normal,1,1,ST013,MD027,4,3,1,0,138900.0
normal,1,1,ST013,MD028,0,0,0,0,0.0
normal,1,1,ST013,MD029,0,0,0,0,0.0
normal,1,1,ST013,MD030,0,0,0,0,0.0
normal,1,1,ST013,MD031,0,0,0,0,0.0
normal,1,1,ST013,MD032,0,0,0,0,0.0
normal,1,1,ST013,MD033,0,0,0,0,0.0
normal,1,1,ST013,MD034,0,0,0,0,0.0
normal,1,1,ST013,MD035,0,0,0,0,0.0
normal,1,1,ST013,MD036,0,0,0,0,0.0
normal,1,1,ST013,MD037,0,0,0,0,0.0
normal,1,1,ST013,MD038,2,2,0,0,79800.0
normal,1,1,ST013,MD039,0,0,0,0,0.0
normal,1,1,ST013,MD040,0,0,0,0,0.0
normal,1,1,ST013,MD041,0,0,0,0,0.0
normal,1,1,ST013,MD042,0,0,0,0,0.0
normal,1,1,ST013,MD043,1,0,1,0,0.0
normal,1,1,ST013,MD044,0,0,0,0,0.0
normal,1,1,ST013,MD045,0,0,0,0,0.0
normal,1,1,ST013,MD046,0,0,0,0,0.0
normal,1,1,ST013,MD047,0,0,0,0,0.0
normal,1,1,ST013,MD048,0,0,0,0,0.0
normal,1,1,ST013,MD049,0,0,0,0,0.0
normal,1,1,ST013,MD050,0,0,0,0,0.0
normal,1,1,ST013,MD051,0,0,0,0,0.0
normal,1,1,ST013,MD052,0,0,0,0,0.0
normal,1,1,ST013,MD053,0,0,0,0,0.0
normal,1,1,ST013,MD054,0,0,0,0,0.0
normal,1,1,ST013,MD055,0,0,0,0,0.0
normal,1,1,ST013,MD056,0,0,0,0,0.0
normal,1,1,ST013,MD057,0,0,0,0,0.0
normal,1,1,ST013,MD058,0,0,0,0,0.0
normal,1,1,ST013,MD059,0,0,0,0,0.0
normal,1,1,ST013,MD060,0,0,0,0,0.0
normal,1,1,ST014,MD001,1,1,0,0,7600.0
normal,1,1,ST014,MD002,2,2,0,0,15800.0
normal,1,1,ST014,MD003,2,1,1,0,6300.0
normal,1,1,ST014,MD004,0,0,0,0,0.0
normal,1,1,ST014,MD005,0,0,0,0,0.0
normal,1,1,ST014,MD006,1,1,0,0,13100.0
normal,1,1,ST014,MD007,1,0,1,0,0.0
normal,1,1,ST014,MD008,0,0,0,0,0.0
normal,1,1,ST014,MD009,0,0,0,0,0.0
normal,1,1,ST014,MD010,5,4,1,0,39200.0
normal,1,1,ST014,MD011,0,0,0,0,0.0
normal,1,1,ST014,MD012,2,2,0,0,18200.0
normal,1,1,ST014,MD013,0,0,0,0,0.0
normal,1,1,ST014,MD014,0,0,0,0,0.0
normal,1,1,ST014,MD015,0,0,0,0,0.0
normal,1,1,ST014,MD016,1,1,0,0,23300.0
normal,1,1,ST014,MD017,0,0,0,0,0.0
normal,1,1,ST014,MD018,0,0,0,0,0.0
normal,1,1,ST014,MD019,1,0,1,0,0.0
normal,1,1,ST014,MD020,0,0,0,0,0.0
normal,1,1,ST014,MD021,3,2,1,0,50400.0
normal,1,1,ST014,MD022,0,0,0,0,0.0
normal,1,1,ST014,MD023,0,0,0,0,0.0
normal,1,1,ST014,MD024,1,1,0,0,16600.0
normal,1,1,ST014,MD025,0,0,0,0,0.0
normal,1,1,ST014,MD026,0,0,0,0,0.0
normal,1,1,ST014,MD027,3,2,1,0,92600.0
normal,1,1,ST014,MD028,0,0,0,0,0.0
normal,1,1,ST014,MD029,0,0,0,0,0.0
normal,1,1,ST014,MD030,0,0,0,0,0.0
normal,1,1,ST014,MD031,0,0,0,0,0.0
normal,1,1,ST014,MD032,0,0,0,0,0.0
normal,1,1,ST014,MD033,0,0,0,0,0.0
normal,1,1,ST014,MD034,0,0,0,0,0.0
normal,1,1,ST014,MD035,1,1,0,0,32400.0
normal,1,1,ST014,MD036,0,0,0,0,0.0
normal,1,1,ST014,MD037,0,0,0,0,0.0
normal,1,1,ST014,MD038,2,1,1,0,39900.0
normal,1,1,ST014,MD039,2,1,1,0,51000.0
normal,1,1,ST014,MD040,0,0,0,0,0.0
normal,1,1,ST014,MD041,0,0,0,0,0.0
normal,1,1,ST014,MD042,0,0,0,0,0.0
normal,1,1,ST014,MD043,0,0,0,0,0.0
normal,1,1,ST014,MD044,0,0,0,0,0.0
normal,1,1,ST014,MD045,0,0,0,0,0.0
normal,1,1,ST014,MD046,0,0,0,0,0.0
normal,1,1,ST014,MD047,0,0,0,0,0.0
normal,1,1,ST014,MD048,0,0,0,0,0.0
normal,1,1,ST014,MD049,0,0,0,0,0.0
normal,1,1,ST014,MD050,0,0,0,0,0.0
normal,1,1,ST014,MD051,0,0,0,0,0.0
normal,1,1,ST014,MD052,0,0,0,0,0.0
normal,1,1,ST014,MD053,0,0,0,0,0.0
normal,1,1,ST014,MD054,0,0,0,0,0.0
normal,1,1,ST014,MD055,0,0,0,0,0.0
normal,1,1,ST014,MD056,0,0,0,0,0.0
normal,1,1,ST014,MD057,0,0,0,0,0.0
normal,1,1,ST014,MD058,0,0,0,0,0.0
normal,1,1,ST014,MD059,0,0,0,0,0.0
normal,1,1,ST014,MD060,0,0,0,0,0.0
normal,1,1,ST015,MD001,1,0,1,0,0.0
normal,1,1,ST015,MD002,1,1,0,0,7900.0
normal,1,1,ST015,MD003,2,1,1,0,6300.0
normal,1,1,ST015,MD004,0,0,0,0,0.0
normal,1,1,ST015,MD005,0,0,0,0,0.0
normal,1,1,ST015,MD006,1,0,1,0,0.0
normal,1,1,ST015,MD007,0,0,0,0,0.0
normal,1,1,ST015,MD008,0,0,0,0,0.0
normal,1,1,ST015,MD009,0,0,0,0,0.0
normal,1,1,ST015,MD010,6,4,2,0,39200.0
normal,1,1,ST015,MD011,0,0,0,0,0.0
normal,1,1,ST015,MD012,2,1,1,0,9100.0
normal,1,1,ST015,MD013,0,0,0,0,0.0
normal,1,1,ST015,MD014,0,0,0,0,0.0
normal,1,1,ST015,MD015,1,1,0,0,16700.0
normal,1,1,ST015,MD016,5,4,1,0,93200.0
normal,1,1,ST015,MD017,1,1,0,0,19500.0
normal,1,1,ST015,MD018,0,0,0,0,0.0
normal,1,1,ST015,MD019,0,0,0,0,0.0
normal,1,1,ST015,MD020,0,0,0,0,0.0
normal,1,1,ST015,MD021,5,5,0,0,126000.0
normal,1,1,ST015,MD022,0,0,0,0,0.0
normal,1,1,ST015,MD023,0,0,0,0,0.0
normal,1,1,ST015,MD024,1,0,1,0,0.0
normal,1,1,ST015,MD025,0,0,0,0,0.0
normal,1,1,ST015,MD026,0,0,0,0,0.0
normal,1,1,ST015,MD027,1,0,1,0,0.0
normal,1,1,ST015,MD028,0,0,0,0,0.0
normal,1,1,ST015,MD029,0,0,0,0,0.0
normal,1,1,ST015,MD030,0,0,0,0,0.0
normal,1,1,ST015,MD031,0,0,0,0,0.0
normal,1,1,ST015,MD032,0,0,0,0,0.0
normal,1,1,ST015,MD033,0,0,0,0,0.0
normal,1,1,ST015,MD034,0,0,0,0,0.0
normal,1,1,ST015,MD035,0,0,0,0,0.0
normal,1,1,ST015,MD036,0,0,0,0,0.0
normal,1,1,ST015,MD037,0,0,0,0,0.0
normal,1,1,ST015,MD038,1,1,0,0,39900.0
normal,1,1,ST015,MD039,0,0,0,0,0.0
normal,1,1,ST015,MD040,0,0,0,0,0.0
normal,1,1,ST015,MD041,0,0,0,0,0.0
normal,1,1,ST015,MD042,0,0,0,0,0.0
normal,1,1,ST015,MD043,0,0,0,0,0.0
normal,1,1,ST015,MD044,1,1,0,0,66900.0
normal,1,1,ST015,MD045,0,0,0,0,0.0
normal,1,1,ST015,MD046,1,0,1,0,0.0
normal,1,1,ST015,MD047,0,0,0,0,0.0
normal,1,1,ST015,MD048,0,0,0,0,0.0
normal,1,1,ST015,MD049,0,0,0,0,0.0
normal,1,1,ST015,MD050,0,0,0,0,0.0
normal,1,1,ST015,MD051,0,0,0,0,0.0
normal,1,1,ST015,MD052,0,0,0,0,0.0
normal,1,1,ST015,MD053,0,0,0,0,0.0
normal,1,1,ST015,MD054,0,0,0,0,0.0
normal,1,1,ST015,MD055,0,0,0,0,0.0
normal,1,1,ST015,MD056,0,0,0,0,0.0
normal,1,1,ST015,MD057,0,0,0,0,0.0
normal,1,1,ST015,MD058,0,0,0,0,0.0
normal,1,1,ST015,MD059,0,0,0,0,0.0
normal,1,1,ST015,MD060,0,0,0,0,0.0
normal,1,1,ST016,MD001,0,0,0,0,0.0
normal,1,1,ST016,MD002,1,0,1,0,0.0
normal,1,1,ST016,MD003,1,0,1,0,0.0
normal,1,1,ST016,MD004,0,0,0,0,0.0
normal,1,1,ST016,MD005,0,0,0,0,0.0
normal,1,1,ST016,MD006,1,0,1,0,0.0
normal,1,1,ST016,MD007,0,0,0,0,0.0
normal,1,1,ST016,MD008,0,0,0,0,0.0
normal,1,1,ST016,MD009,0,0,0,0,0.0
normal,1,1,ST016,MD010,6,5,1,0,49000.0
normal,1,1,ST016,MD011,0,0,0,0,0.0
normal,1,1,ST016,MD012,2,2,0,0,18200.0
normal,1,1,ST016,MD013,0,0,0,0,0.0
normal,1,1,ST016,MD014,0,0,0,0,0.0
normal,1,1,ST016,MD015,0,0,0,0,0.0
normal,1,1,ST016,MD016,3,2,1,0,46600.0
normal,1,1,ST016,MD017,0,0,0,0,0.0
normal,1,1,ST016,MD018,0,0,0,0,0.0
normal,1,1,ST016,MD019,2,1,1,0,25600.0
normal,1,1,ST016,MD020,0,0,0,0,0.0
normal,1,1,ST016,MD021,3,2,1,0,50400.0
normal,1,1,ST016,MD022,0,0,0,0,0.0
normal,1,1,ST016,MD023,0,0,0,0,0.0
normal,1,1,ST016,MD024,0,0,0,0,0.0
normal,1,1,ST016,MD025,0,0,0,0,0.0
normal,1,1,ST016,MD026,0,0,0,0,0.0
normal,1,1,ST016,MD027,0,0,0,0,0.0
normal,1,1,ST016,MD028,0,0,0,0,0.0
normal,1,1,ST016,MD029,0,0,0,0,0.0
normal,1,1,ST016,MD030,0,0,0,0,0.0
normal,1,1,ST016,MD031,0,0,0,0,0.0
normal,1,1,ST016,MD032,0,0,0,0,0.0
normal,1,1,ST016,MD033,0,0,0,0,0.0
normal,1,1,ST016,MD034,0,0,0,0,0.0
normal,1,1,ST016,MD035,2,1,1,0,32400.0
normal,1,1,ST016,MD036,0,0,0,0,0.0
normal,1,1,ST016,MD037,1,1,0,0,35400.0
normal,1,1,ST016,MD038,0,0,0,0,0.0
normal,1,1,ST016,MD039,0,0,0,0,0.0
normal,1,1,ST016,MD040,0,0,0,0,0.0
normal,1,1,ST016,MD041,0,0,0,0,0.0
normal,1,1,ST016,MD042,0,0,0,0,0.0
normal,1,1,ST016,MD043,0,0,0,0,0.0
normal,1,1,ST016,MD044,0,0,0,0,0.0
normal,1,1,ST016,MD045,0,0,0,0,0.0
normal,1,1,ST016,MD046,0,0,0,0,0.0
normal,1,1,ST016,MD047,0,0,0,0,0.0
normal,1,1,ST016,MD048,0,0,0,0,0.0
normal,1,1,ST016,MD049,0,0,0,0,0.0
normal,1,1,ST016,MD050,0,0,0,0,0.0
normal,1,1,ST016,MD051,0,0,0,0,0.0
normal,1,1,ST016,MD052,0,0,0,0,0.0
normal,1,1,ST016,MD053,0,0,0,0,0.0
normal,1,1,ST016,MD054,0,0,0,0,0.0
normal,1,1,ST016,MD055,0,0,0,0,0.0
normal,1,1,ST016,MD056,0,0,0,0,0.0
normal,1,1,ST016,MD057,0,0,0,0,0.0
normal,1,1,ST016,MD058,0,0,0,0,0.0
normal,1,1,ST016,MD059,0,0,0,0,0.0
normal,1,1,ST016,MD060,0,0,0,0,0.0
normal,1,1,ST017,MD001,0,0,0,0,0.0
normal,1,1,ST017,MD002,1,0,1,0,0.0
normal,1,1,ST017,MD003,0,0,0,0,0.0
normal,1,1,ST017,MD004,0,0,0,0,0.0
normal,1,1,ST017,MD005,0,0,0,0,0.0
normal,1,1,ST017,MD006,1,0,1,0,0.0
normal,1,1,ST017,MD007,0,0,0,0,0.0
normal,1,1,ST017,MD008,0,0,0,0,0.0
normal,1,1,ST017,MD009,0,0,0,0,0.0
normal,1,1,ST017,MD010,7,5,2,0,49000.0
normal,1,1,ST017,MD011,0,0,0,0,0.0
normal,1,1,ST017,MD012,12,9,3,0,81900.0
normal,1,1,ST017,MD013,0,0,0,0,0.0
normal,1,1,ST017,MD014,0,0,0,0,0.0
normal,1,1,ST017,MD015,0,0,0,0,0.0
normal,1,1,ST017,MD016,3,2,1,0,46600.0
normal,1,1,ST017,MD017,0,0,0,0,0.0
normal,1,1,ST017,MD018,0,0,0,0,0.0
normal,1,1,ST017,MD019,0,0,0,0,0.0
normal,1,1,ST017,MD020,0,0,0,0,0.0
normal,1,1,ST017,MD021,5,4,1,0,100800.0
normal,1,1,ST017,MD022,0,0,0,0,0.0
normal,1,1,ST017,MD023,0,0,0,0,0.0
normal,1,1,ST017,MD024,2,1,1,0,16600.0
normal,1,1,ST017,MD025,0,0,0,0,0.0
normal,1,1,ST017,MD026,0,0,0,0,0.0
normal,1,1,ST017,MD027,1,1,0,0,46300.0
normal,1,1,ST017,MD028,0,0,0,0,0.0
normal,1,1,ST017,MD029,0,0,0,0,0.0
normal,1,1,ST017,MD030,0,0,0,0,0.0
normal,1,1,ST017,MD031,0,0,0,0,0.0
normal,1,1,ST017,MD032,0,0,0,0,0.0
normal,1,1,ST017,MD033,0,0,0,0,0.0
normal,1,1,ST017,MD034,0,0,0,0,0.0
normal,1,1,ST017,MD035,1,1,0,0,32400.0
normal,1,1,ST017,MD036,0,0,0,0,0.0
normal,1,1,ST017,MD037,0,0,0,0,0.0
normal,1,1,ST017,MD038,2,1,1,0,39900.0
normal,1,1,ST017,MD039,0,0,0,0,0.0
normal,1,1,ST017,MD040,0,0,0,0,0.0
normal,1,1,ST017,MD041,0,0,0,0,0.0
normal,1,1,ST017,MD042,0,0,0,0,0.0
normal,1,1,ST017,MD043,0,0,0,0,0.0
normal,1,1,ST017,MD044,1,0,1,0,0.0
normal,1,1,ST017,MD045,0,0,0,0,0.0
normal,1,1,ST017,MD046,1,0,1,0,0.0
normal,1,1,ST017,MD047,0,0,0,0,0.0
normal,1,1,ST017,MD048,0,0,0,0,0.0
normal,1,1,ST017,MD049,0,0,0,0,0.0
normal,1,1,ST017,MD050,1,1,0,0,97100.0
normal,1,1,ST017,MD051,0,0,0,0,0.0
normal,1,1,ST017,MD052,0,0,0,0,0.0
normal,1,1,ST017,MD053,0,0,0,0,0.0
normal,1,1,ST017,MD054,0,0,0,0,0.0
normal,1,1,ST017,MD055,0,0,0,0,0.0
normal,1,1,ST017,MD056,0,0,0,0,0.0
normal,1,1,ST017,MD057,0,0,0,0,0.0
normal,1,1,ST017,MD058,0,0,0,0,0.0
normal,1,1,ST017,MD059,0,0,0,0,0.0
normal,1,1,ST017,MD060,0,0,0,0,0.0
normal,1,1,ST018,MD001,0,0,0,0,0.0
normal,1,1,ST018,MD002,1,0,1,0,0.0
normal,1,1,ST018,MD003,0,0,0,0,0.0
normal,1,1,ST018,MD004,0,0,0,0,0.0
normal,1,1,ST018,MD005,0,0,0,0,0.0
